Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-04-06 00:00:00-04:00,7195.02001953125,7195.02001953125,7195.02001953125,7195.02001953125,0,0.0,0.0
2006-04-07 00:00:00-04:00,7366.41015625,7366.41015625,7366.41015625,7366.41015625,0,0.0,0.0
2006-04-10 00:00:00-04:00,7256.490234375,7256.490234375,7256.490234375,7256.490234375,0,0.0,0.0
2006-04-11 00:00:00-04:00,7314.27978515625,7314.27978515625,7314.27978515625,7314.27978515625,0,0.0,0.0
2006-04-12 00:00:00-04:00,7273.7099609375,7273.7099609375,7273.7099609375,7273.7099609375,0,0.0,0.0
2006-04-13 00:00:00-04:00,7305.68994140625,7305.68994140625,7305.68994140625,7305.68994140625,0,0.0,0.0
2006-04-17 00:00:00-04:00,7305.68994140625,7305.68994140625,7305.68994140625,7305.68994140625,0,0.0,0.0
2006-04-18 00:00:00-04:00,7254.68017578125,7254.68017578125,7254.68017578125,7254.68017578125,0,0.0,0.0
2006-04-19 00:00:00-04:00,7393.0400390625,7393.0400390625,7393.0400390625,7393.0400390625,0,0.0,0.0
2006-04-20 00:00:00-04:00,7416.7900390625,7416.7900390625,7416.7900390625,7416.7900390625,0,0.0,0.0
2006-04-21 00:00:00-04:00,7416.7900390625,7416.7900390625,7416.7900390625,7416.7900390625,0,0.0,0.0
2006-04-24 00:00:00-04:00,7416.7900390625,7416.7900390625,7416.7900390625,7416.7900390625,0,0.0,0.0
2006-04-25 00:00:00-04:00,7431.4599609375,7431.4599609375,7431.4599609375,7431.4599609375,0,0.0,0.0
2006-04-26 00:00:00-04:00,7484.8701171875,7484.8701171875,7484.8701171875,7484.8701171875,0,0.0,0.0
2006-04-27 00:00:00-04:00,7448.89990234375,7448.89990234375,7448.89990234375,7448.89990234375,0,0.0,0.0
2006-04-28 00:00:00-04:00,7426.81005859375,7426.81005859375,7426.81005859375,7426.81005859375,0,0.0,0.0
2006-05-01 00:00:00-04:00,7426.81005859375,7426.81005859375,7426.81005859375,7426.81005859375,0,0.0,0.0
2006-05-02 00:00:00-04:00,7593.1201171875,7593.1201171875,7593.1201171875,7593.1201171875,0,0.0,0.0
2006-05-03 00:00:00-04:00,7669.8701171875,7669.8701171875,7669.8701171875,7669.8701171875,0,0.0,0.0
2006-05-04 00:00:00-04:00,7790.39013671875,7790.39013671875,7790.39013671875,7790.39013671875,0,0.0,0.0
2006-05-05 00:00:00-04:00,7880.919921875,7880.919921875,7880.919921875,7880.919921875,0,0.0,0.0
2006-05-08 00:00:00-04:00,8145.22021484375,8145.22021484375,8145.22021484375,8145.22021484375,0,0.0,0.0
2006-05-09 00:00:00-04:00,8192.5498046875,8192.5498046875,8192.5498046875,8192.5498046875,0,0.0,0.0
2006-05-10 00:00:00-04:00,7999.81005859375,7999.81005859375,7999.81005859375,7999.81005859375,0,0.0,0.0
2006-05-11 00:00:00-04:00,7982.35009765625,7982.35009765625,7982.35009765625,7982.35009765625,0,0.0,0.0
2006-05-12 00:00:00-04:00,7933.58984375,7933.58984375,7933.58984375,7933.58984375,0,0.0,0.0
2006-05-15 00:00:00-04:00,7696.7001953125,7696.7001953125,7696.7001953125,7696.7001953125,0,0.0,0.0
2006-05-16 00:00:00-04:00,7591.3701171875,7591.3701171875,7591.3701171875,7591.3701171875,0,0.0,0.0
2006-05-17 00:00:00-04:00,7452.3798828125,7452.3798828125,7452.3798828125,7452.3798828125,0,0.0,0.0
2006-05-18 00:00:00-04:00,7226.97021484375,7226.97021484375,7226.97021484375,7226.97021484375,0,0.0,0.0
2006-05-19 00:00:00-04:00,7128.85986328125,7128.85986328125,7128.85986328125,7128.85986328125,0,0.0,0.0
2006-05-22 00:00:00-04:00,6878.2099609375,6878.2099609375,6878.2099609375,6878.2099609375,0,0.0,0.0
2006-05-23 00:00:00-04:00,7037.9599609375,7037.9599609375,7037.9599609375,7037.9599609375,0,0.0,0.0
2006-05-24 00:00:00-04:00,6752.64990234375,6752.64990234375,6752.64990234375,6752.64990234375,0,0.0,0.0
2006-05-25 00:00:00-04:00,6797.16015625,6797.16015625,6797.16015625,6797.16015625,0,0.0,0.0
2006-05-26 00:00:00-04:00,7158.919921875,7158.919921875,7158.919921875,7158.919921875,0,0.0,0.0
2006-05-30 00:00:00-04:00,7053.7099609375,7053.7099609375,7053.7099609375,7053.7099609375,0,0.0,0.0
2006-05-31 00:00:00-04:00,7143.22998046875,7143.22998046875,7143.22998046875,7143.22998046875,0,0.0,0.0
2006-06-01 00:00:00-04:00,6927.25,6927.25,6927.25,6927.25,0,0.0,0.0
2006-06-02 00:00:00-04:00,6915.18017578125,6915.18017578125,6915.18017578125,6915.18017578125,0,0.0,0.0
2006-06-05 00:00:00-04:00,6770.06982421875,6770.06982421875,6770.06982421875,6770.06982421875,0,0.0,0.0
2006-06-06 00:00:00-04:00,6434.10009765625,6434.10009765625,6434.10009765625,6434.10009765625,0,0.0,0.0
2006-06-07 00:00:00-04:00,6385.9501953125,6385.9501953125,6385.9501953125,6385.9501953125,0,0.0,0.0
2006-06-08 00:00:00-04:00,6297.6298828125,6297.6298828125,6297.6298828125,6297.6298828125,0,0.0,0.0
2006-06-09 00:00:00-04:00,6328.56982421875,6328.56982421875,6328.56982421875,6328.56982421875,0,0.0,0.0
2006-06-12 00:00:00-04:00,6328.56982421875,6328.56982421875,6328.56982421875,6328.56982421875,0,0.0,0.0
2006-06-13 00:00:00-04:00,5975.0,5975.0,5975.0,5975.0,0,0.0,0.0
2006-06-14 00:00:00-04:00,6096.56005859375,6096.56005859375,6096.56005859375,6096.56005859375,0,0.0,0.0
2006-06-15 00:00:00-04:00,6358.9599609375,6358.9599609375,6358.9599609375,6358.9599609375,0,0.0,0.0
2006-06-16 00:00:00-04:00,6383.43017578125,6383.43017578125,6383.43017578125,6383.43017578125,0,0.0,0.0
2006-06-19 00:00:00-04:00,6743.3701171875,6743.3701171875,6743.3701171875,6743.3701171875,0,0.0,0.0
2006-06-20 00:00:00-04:00,6709.18994140625,6709.18994140625,6709.18994140625,6709.18994140625,0,0.0,0.0
2006-06-21 00:00:00-04:00,6635.68017578125,6635.68017578125,6635.68017578125,6635.68017578125,0,0.0,0.0
2006-06-22 00:00:00-04:00,6767.93017578125,6767.93017578125,6767.93017578125,6767.93017578125,0,0.0,0.0
2006-06-23 00:00:00-04:00,6693.58984375,6693.58984375,6693.58984375,6693.58984375,0,0.0,0.0
2006-06-26 00:00:00-04:00,6761.10009765625,6761.10009765625,6761.10009765625,6761.10009765625,0,0.0,0.0
2006-06-27 00:00:00-04:00,6798.14013671875,6798.14013671875,6798.14013671875,6798.14013671875,0,0.0,0.0
2006-06-28 00:00:00-04:00,6808.27001953125,6808.27001953125,6808.27001953125,6808.27001953125,0,0.0,0.0
2006-06-29 00:00:00-04:00,6834.06982421875,6834.06982421875,6834.06982421875,6834.06982421875,0,0.0,0.0
2006-06-30 00:00:00-04:00,6847.18994140625,6847.18994140625,6847.18994140625,6847.18994140625,0,0.0,0.0
2006-07-03 00:00:00-04:00,6874.27978515625,6874.27978515625,6874.27978515625,6874.27978515625,0,0.0,0.0
2006-07-05 00:00:00-04:00,6772.990234375,6772.990234375,6772.990234375,6772.990234375,0,0.0,0.0
2006-07-06 00:00:00-04:00,6826.39013671875,6826.39013671875,6826.39013671875,6826.39013671875,0,0.0,0.0
2006-07-07 00:00:00-04:00,6821.93017578125,6821.93017578125,6821.93017578125,6821.93017578125,0,0.0,0.0
2006-07-10 00:00:00-04:00,6794.60009765625,6794.60009765625,6794.60009765625,6794.60009765625,0,0.0,0.0
2006-07-11 00:00:00-04:00,6809.47021484375,6809.47021484375,6809.47021484375,6809.47021484375,0,0.0,0.0
2006-07-12 00:00:00-04:00,6895.10009765625,6895.10009765625,6895.10009765625,6895.10009765625,0,0.0,0.0
2006-07-13 00:00:00-04:00,6747.14990234375,6747.14990234375,6747.14990234375,6747.14990234375,0,0.0,0.0
2006-07-14 00:00:00-04:00,6740.56005859375,6740.56005859375,6740.56005859375,6740.56005859375,0,0.0,0.0
2006-07-17 00:00:00-04:00,6508.0,6508.0,6508.0,6508.0,0,0.0,0.0
2006-07-18 00:00:00-04:00,6494.0400390625,6494.0400390625,6494.0400390625,6494.0400390625,0,0.0,0.0
2006-07-19 00:00:00-04:00,6497.60009765625,6497.60009765625,6497.60009765625,6497.60009765625,0,0.0,0.0
2006-07-20 00:00:00-04:00,6660.33984375,6660.33984375,6660.33984375,6660.33984375,0,0.0,0.0
2006-07-21 00:00:00-04:00,6524.06982421875,6524.06982421875,6524.06982421875,6524.06982421875,0,0.0,0.0
2006-07-24 00:00:00-04:00,6523.77978515625,6523.77978515625,6523.77978515625,6523.77978515625,0,0.0,0.0
2006-07-25 00:00:00-04:00,6597.18017578125,6597.18017578125,6597.18017578125,6597.18017578125,0,0.0,0.0
2006-07-26 00:00:00-04:00,6648.259765625,6648.259765625,6648.259765625,6648.259765625,0,0.0,0.0
2006-07-27 00:00:00-04:00,6725.10009765625,6725.10009765625,6725.10009765625,6725.10009765625,0,0.0,0.0
2006-07-28 00:00:00-04:00,6683.25,6683.25,6683.25,6683.25,0,0.0,0.0
2006-07-31 00:00:00-04:00,6750.14990234375,6750.14990234375,6750.14990234375,6750.14990234375,0,0.0,0.0
2006-08-01 00:00:00-04:00,6745.7900390625,6745.7900390625,6745.7900390625,6745.7900390625,0,0.0,0.0
2006-08-02 00:00:00-04:00,6792.77001953125,6792.77001953125,6792.77001953125,6792.77001953125,0,0.0,0.0
2006-08-03 00:00:00-04:00,6745.7998046875,6745.7998046875,6745.7998046875,6745.7998046875,0,0.0,0.0
2006-08-04 00:00:00-04:00,6917.1298828125,6917.1298828125,6917.1298828125,6917.1298828125,0,0.0,0.0
2006-08-07 00:00:00-04:00,6931.580078125,6931.580078125,6931.580078125,6931.580078125,0,0.0,0.0
2006-08-08 00:00:00-04:00,6780.7998046875,6780.7998046875,6780.7998046875,6780.7998046875,0,0.0,0.0
2006-08-09 00:00:00-04:00,6841.58984375,6841.58984375,6841.58984375,6841.58984375,0,0.0,0.0
2006-08-10 00:00:00-04:00,6795.02001953125,6795.02001953125,6795.02001953125,6795.02001953125,0,0.0,0.0
2006-08-11 00:00:00-04:00,6840.83984375,6840.83984375,6840.83984375,6840.83984375,0,0.0,0.0
2006-08-14 00:00:00-04:00,6945.2099609375,6945.2099609375,6945.2099609375,6945.2099609375,0,0.0,0.0
2006-08-15 00:00:00-04:00,6945.2099609375,6945.2099609375,6945.2099609375,6945.2099609375,0,0.0,0.0
2006-08-16 00:00:00-04:00,7011.60986328125,7011.60986328125,7011.60986328125,7011.60986328125,0,0.0,0.0
2006-08-17 00:00:00-04:00,7044.43994140625,7044.43994140625,7044.43994140625,7044.43994140625,0,0.0,0.0
2006-08-18 00:00:00-04:00,7120.77978515625,7120.77978515625,7120.77978515625,7120.77978515625,0,0.0,0.0
2006-08-21 00:00:00-04:00,7215.77001953125,7215.77001953125,7215.77001953125,7215.77001953125,0,0.0,0.0
2006-08-22 00:00:00-04:00,7143.0498046875,7143.0498046875,7143.0498046875,7143.0498046875,0,0.0,0.0
2006-08-23 00:00:00-04:00,7087.990234375,7087.990234375,7087.990234375,7087.990234375,0,0.0,0.0
2006-08-24 00:00:00-04:00,7111.77001953125,7111.77001953125,7111.77001953125,7111.77001953125,0,0.0,0.0
2006-08-25 00:00:00-04:00,6990.3701171875,6990.3701171875,6990.3701171875,6990.3701171875,0,0.0,0.0
2006-08-28 00:00:00-04:00,6943.68017578125,6943.68017578125,6943.68017578125,6943.68017578125,0,0.0,0.0
2006-08-29 00:00:00-04:00,6961.990234375,6961.990234375,6961.990234375,6961.990234375,0,0.0,0.0
2006-08-30 00:00:00-04:00,6944.5400390625,6944.5400390625,6944.5400390625,6944.5400390625,0,0.0,0.0
2006-08-31 00:00:00-04:00,6983.7099609375,6983.7099609375,6983.7099609375,6983.7099609375,0,0.0,0.0
2006-09-01 00:00:00-04:00,6955.6298828125,6955.6298828125,6955.6298828125,6955.6298828125,0,0.0,0.0
2006-09-05 00:00:00-04:00,6988.47021484375,6988.47021484375,6988.47021484375,6988.47021484375,0,0.0,0.0
2006-09-06 00:00:00-04:00,6905.9599609375,6905.9599609375,6905.9599609375,6905.9599609375,0,0.0,0.0
2006-09-07 00:00:00-04:00,6852.02978515625,6852.02978515625,6852.02978515625,6852.02978515625,0,0.0,0.0
2006-09-08 00:00:00-04:00,6883.89013671875,6883.89013671875,6883.89013671875,6883.89013671875,0,0.0,0.0
2006-09-11 00:00:00-04:00,6869.330078125,6869.330078125,6869.330078125,6869.330078125,0,0.0,0.0
2006-09-12 00:00:00-04:00,6836.14990234375,6836.14990234375,6836.14990234375,6836.14990234375,0,0.0,0.0
2006-09-13 00:00:00-04:00,6826.669921875,6826.669921875,6826.669921875,6826.669921875,0,0.0,0.0
2006-09-14 00:00:00-04:00,6816.64990234375,6816.64990234375,6816.64990234375,6816.64990234375,0,0.0,0.0
2006-09-15 00:00:00-04:00,6810.8798828125,6810.8798828125,6810.8798828125,6810.8798828125,0,0.0,0.0
2006-09-18 00:00:00-04:00,6766.580078125,6766.580078125,6766.580078125,6766.580078125,0,0.0,0.0
2006-09-19 00:00:00-04:00,6730.43017578125,6730.43017578125,6730.43017578125,6730.43017578125,0,0.0,0.0
2006-09-20 00:00:00-04:00,6796.43994140625,6796.43994140625,6796.43994140625,6796.43994140625,0,0.0,0.0
2006-09-21 00:00:00-04:00,6935.68994140625,6935.68994140625,6935.68994140625,6935.68994140625,0,0.0,0.0
2006-09-22 00:00:00-04:00,6939.2900390625,6939.2900390625,6939.2900390625,6939.2900390625,0,0.0,0.0
2006-09-25 00:00:00-04:00,6979.14013671875,6979.14013671875,6979.14013671875,6979.14013671875,0,0.0,0.0
2006-09-26 00:00:00-04:00,7032.77001953125,7032.77001953125,7032.77001953125,7032.77001953125,0,0.0,0.0
2006-09-27 00:00:00-04:00,7057.72021484375,7057.72021484375,7057.72021484375,7057.72021484375,0,0.0,0.0
2006-09-28 00:00:00-04:00,7054.93017578125,7054.93017578125,7054.93017578125,7054.93017578125,0,0.0,0.0
2006-09-29 00:00:00-04:00,7089.259765625,7089.259765625,7089.259765625,7089.259765625,0,0.0,0.0
2006-10-02 00:00:00-04:00,7060.2001953125,7060.2001953125,7060.2001953125,7060.2001953125,0,0.0,0.0
2006-10-03 00:00:00-04:00,6898.52978515625,6898.52978515625,6898.52978515625,6898.52978515625,0,0.0,0.0
2006-10-04 00:00:00-04:00,7050.97998046875,7050.97998046875,7050.97998046875,7050.97998046875,0,0.0,0.0
2006-10-05 00:00:00-04:00,7204.169921875,7204.169921875,7204.169921875,7204.169921875,0,0.0,0.0
2006-10-06 00:00:00-04:00,7148.97998046875,7148.97998046875,7148.97998046875,7148.97998046875,0,0.0,0.0
2006-10-09 00:00:00-04:00,7200.60986328125,7200.60986328125,7200.60986328125,7200.60986328125,0,0.0,0.0
2006-10-10 00:00:00-04:00,7281.91015625,7281.91015625,7281.91015625,7281.91015625,0,0.0,0.0
2006-10-11 00:00:00-04:00,7451.4501953125,7451.4501953125,7451.4501953125,7451.4501953125,0,0.0,0.0
2006-10-12 00:00:00-04:00,7455.8701171875,7455.8701171875,7455.8701171875,7455.8701171875,0,0.0,0.0
2006-10-13 00:00:00-04:00,7407.60986328125,7407.60986328125,7407.60986328125,7407.60986328125,0,0.0,0.0
2006-10-17 00:00:00-04:00,7509.5498046875,7509.5498046875,7509.5498046875,7509.5498046875,0,0.0,0.0
2006-10-19 00:00:00-04:00,7564.77001953125,7564.77001953125,7564.77001953125,7564.77001953125,0,0.0,0.0
2006-10-20 00:00:00-04:00,7533.580078125,7533.580078125,7533.580078125,7533.580078125,0,0.0,0.0
2006-10-23 00:00:00-04:00,7565.85009765625,7565.85009765625,7565.85009765625,7565.85009765625,0,0.0,0.0
2006-10-24 00:00:00-04:00,7639.93017578125,7639.93017578125,7639.93017578125,7639.93017578125,0,0.0,0.0
2006-10-25 00:00:00-04:00,7672.2900390625,7672.2900390625,7672.2900390625,7672.2900390625,0,0.0,0.0
2006-10-26 00:00:00-04:00,7650.0498046875,7650.0498046875,7650.0498046875,7650.0498046875,0,0.0,0.0
2006-10-27 00:00:00-04:00,7638.7099609375,7638.7099609375,7638.7099609375,7638.7099609375,0,0.0,0.0
2006-10-30 00:00:00-05:00,7606.08984375,7606.08984375,7606.08984375,7606.08984375,0,0.0,0.0
2006-10-31 00:00:00-05:00,7671.06005859375,7671.06005859375,7671.06005859375,7671.06005859375,0,0.0,0.0
2006-11-01 00:00:00-05:00,7672.0,7672.0,7672.0,7672.0,0,0.0,0.0
2006-11-02 00:00:00-05:00,7604.4501953125,7604.4501953125,7604.4501953125,7604.4501953125,0,0.0,0.0
2006-11-03 00:00:00-05:00,7685.5498046875,7685.5498046875,7685.5498046875,7685.5498046875,0,0.0,0.0
2006-11-06 00:00:00-05:00,7701.93017578125,7701.93017578125,7701.93017578125,7701.93017578125,0,0.0,0.0
2006-11-07 00:00:00-05:00,7694.10986328125,7694.10986328125,7694.10986328125,7694.10986328125,0,0.0,0.0
2006-11-08 00:00:00-05:00,7653.35986328125,7653.35986328125,7653.35986328125,7653.35986328125,0,0.0,0.0
2006-11-09 00:00:00-05:00,7657.33984375,7657.33984375,7657.33984375,7657.33984375,0,0.0,0.0
2006-11-10 00:00:00-05:00,7746.89990234375,7746.89990234375,7746.89990234375,7746.89990234375,0,0.0,0.0
2006-11-13 00:00:00-05:00,7776.02978515625,7776.02978515625,7776.02978515625,7776.02978515625,0,0.0,0.0
2006-11-14 00:00:00-05:00,7832.10009765625,7832.10009765625,7832.10009765625,7832.10009765625,0,0.0,0.0
2006-11-15 00:00:00-05:00,7919.06005859375,7919.06005859375,7919.06005859375,7919.06005859375,0,0.0,0.0
2006-11-16 00:00:00-05:00,7967.080078125,7967.080078125,7967.080078125,7967.080078125,0,0.0,0.0
2006-11-17 00:00:00-05:00,7852.830078125,7852.830078125,7852.830078125,7852.830078125,0,0.0,0.0
2006-11-20 00:00:00-05:00,7820.60986328125,7820.60986328125,7820.60986328125,7820.60986328125,0,0.0,0.0
2006-11-21 00:00:00-05:00,7893.89013671875,7893.89013671875,7893.89013671875,7893.89013671875,0,0.0,0.0
2006-11-22 00:00:00-05:00,8217.23046875,8217.23046875,8217.23046875,8217.23046875,0,0.0,0.0
2006-11-24 00:00:00-05:00,8085.14990234375,8085.14990234375,8085.14990234375,8085.14990234375,0,0.0,0.0
2006-11-27 00:00:00-05:00,8040.47998046875,8040.47998046875,8040.47998046875,8040.47998046875,0,0.0,0.0
2006-11-28 00:00:00-05:00,7875.56982421875,7875.56982421875,7875.56982421875,7875.56982421875,0,0.0,0.0
2006-11-29 00:00:00-05:00,7883.18017578125,7883.18017578125,7883.18017578125,7883.18017578125,0,0.0,0.0
2006-11-30 00:00:00-05:00,7847.3701171875,7847.3701171875,7847.3701171875,7847.3701171875,0,0.0,0.0
2006-12-01 00:00:00-05:00,7842.64990234375,7842.64990234375,7842.64990234375,7842.64990234375,0,0.0,0.0
2006-12-04 00:00:00-05:00,7838.2001953125,7838.2001953125,7838.2001953125,7838.2001953125,0,0.0,0.0
2006-12-05 00:00:00-05:00,7834.43994140625,7834.43994140625,7834.43994140625,7834.43994140625,0,0.0,0.0
2006-12-06 00:00:00-05:00,7908.14013671875,7908.14013671875,7908.14013671875,7908.14013671875,0,0.0,0.0
2006-12-07 00:00:00-05:00,8077.06005859375,8077.06005859375,8077.06005859375,8077.06005859375,0,0.0,0.0
2006-12-08 00:00:00-05:00,8015.18994140625,8015.18994140625,8015.18994140625,8015.18994140625,0,0.0,0.0
2006-12-11 00:00:00-05:00,8174.47998046875,8174.47998046875,8174.47998046875,8174.47998046875,0,0.0,0.0
2006-12-12 00:00:00-05:00,8194.2099609375,8194.2099609375,8194.2099609375,8194.2099609375,0,0.0,0.0
2006-12-13 00:00:00-05:00,8272.2099609375,8272.2099609375,8272.2099609375,8272.2099609375,0,0.0,0.0
2006-12-14 00:00:00-05:00,8306.8798828125,8306.8798828125,8306.8798828125,8306.8798828125,0,0.0,0.0
2006-12-15 00:00:00-05:00,8406.1796875,8406.1796875,8406.1796875,8406.1796875,0,0.0,0.0
